"","DEPARTMENT","WORK.GROUP","CREATION.YEAR","CREATION.MONTH","Number.Of.Cases","Number.Of.Open.Cases","Number.Of.Cases.Exceeding.Timeframe","Percent.Of.Cases.Exceeding.Timeframe","UniqueID","Mean.Days.To.Close.Of.Closed.Cases","Median.Days.To.Close.Closed.Cases","Standard.Deviation","Above.One.Standard.Deviation","Above.Two.Standard.Deviations","Above.Three.Standard.Deviations","Below.One.Standard.Deviation","Below.Two.Standard.Deviations","Below.Three.Standard.Deviations","Month.Year","Date.End.Month"
"4198","Parks and Rec","Parks and Rec-South Region-",2010,7,22,0,4,18.1818181818182,"Parks and Rec Parks and Rec-South Region- 2010 7",9.36363636363636,5.5,21.7574189964086,31.121055360045,52.8784743564536,74.6358933528621,-12.3937826327722,-34.1512016291808,-55.9086206255894,"2010.7","2010/07/31"
"4199","Parks and Rec","Parks and Rec-South Region-",2010,8,14,0,5,35.7142857142857,"Parks and Rec Parks and Rec-South Region- 2010 8",15.6428571428571,4.5,27.0259338210745,42.6687909639316,69.6947247850061,96.7206586060806,-11.3830766782174,-38.4090104992919,-65.4349443203664,"2010.8","2010/08/31"
"4200","Parks and Rec","Parks and Rec-South Region-",2010,9,11,0,4,36.3636363636364,"Parks and Rec Parks and Rec-South Region- 2010 9",7.81818181818182,4,8.87488796344136,16.6930697816232,25.5679577450645,34.4428457085059,-1.05670614525954,-9.9315941087009,-18.8064820721423,"2010.9","2010/09/30"
"4201","Parks and Rec","Parks and Rec-South Region-",2010,10,9,0,4,44.4444444444444,"Parks and Rec Parks and Rec-South Region- 2010 10",10.7777777777778,7,14.219509289861,24.9972870676388,39.2167963574999,53.4363056473609,-3.44173151208326,-17.6612408019443,-31.8807500918053,"2010.10","2010/10/31"
"4202","Parks and Rec","Parks and Rec-South Region-",2010,11,8,0,2,25,"Parks and Rec Parks and Rec-South Region- 2010 11",26.25,6.5,61.4369595601866,87.6869595601866,149.123919120373,210.56087868056,-35.1869595601866,-96.6239191203731,-158.06087868056,"2010.11","2010/11/30"
"4203","Parks and Rec","Parks and Rec-South Region-",2010,12,7,0,5,71.4285714285714,"Parks and Rec Parks and Rec-South Region- 2010 12",20.2857142857143,11,33.3851977464778,53.6709120321921,87.05610977867,120.441307525148,-13.0994834607636,-46.4846812072414,-79.8698789537192,"2010.12","2010/12/31"
"4204","Parks and Rec","Parks and Rec-South Region-",2011,1,1,0,0,0,"Parks and Rec Parks and Rec-South Region- 2011 1",0,0,NA,NA,NA,NA,NA,NA,NA,"2011.1","2011/01/31"
"4205","Parks and Rec","Parks and Rec-South Region-",2011,2,3,0,0,0,"Parks and Rec Parks and Rec-South Region- 2011 2",3.33333333333333,4,3.05505046330389,6.38838379663723,9.44343425994112,12.498484723245,0.27828287002944,-2.77676759327445,-5.83181805657835,"2011.2","2011/02/28"
"4206","Parks and Rec","Parks and Rec-South Region-",2011,3,5,0,1,20,"Parks and Rec Parks and Rec-South Region- 2011 3",6.2,5,3.70135110466435,9.90135110466435,13.6027022093287,17.304053313993,2.49864889533565,-1.2027022093287,-4.90405331399305,"2011.3","2011/03/31"
"4207","Parks and Rec","Parks and Rec-South Region-",2011,4,13,0,3,23.0769230769231,"Parks and Rec Parks and Rec-South Region- 2011 4",3.92307692307692,1,4.32938676299424,8.25246368607116,12.5818504490654,16.9112372120596,-0.406309839917317,-4.73569660291156,-9.0650833659058,"2011.4","2011/04/30"
"4208","Parks and Rec","Parks and Rec-South Region-",2011,5,10,0,3,30,"Parks and Rec Parks and Rec-South Region- 2011 5",6.3,7,3.88873015549064,10.1887301554906,14.0774603109813,17.9661904664719,2.41126984450936,-1.47746031098127,-5.36619046647191,"2011.5","2011/05/31"
"4209","Parks and Rec","Parks and Rec-South Region-",2011,6,12,0,3,25,"Parks and Rec Parks and Rec-South Region- 2011 6",6.5,7,5.99241945370073,12.4924194537007,18.4848389074015,24.4772583611022,0.507580546299274,-5.48483890740145,-11.4772583611022,"2011.6","2011/06/30"
"4210","Parks and Rec","Parks and Rec-South Region-",2011,7,14,0,1,7.14285714285714,"Parks and Rec Parks and Rec-South Region- 2011 7",3.57142857142857,4,2.27745761471277,5.84888618614134,8.12634380085411,10.4038014155669,1.2939709567158,-0.983486657996971,-3.26094427270974,"2011.7","2011/07/31"
"4211","Parks and Rec","Parks and Rec-South Region-",2011,8,13,0,2,15.3846153846154,"Parks and Rec Parks and Rec-South Region- 2011 8",11.3846153846154,5,22.8893660227425,34.2739814073578,57.1633474301003,80.0527134528428,-11.5047506381271,-34.3941166608695,-57.283482683612,"2011.8","2011/08/31"
"4212","Parks and Rec","Parks and Rec-South Region-",2011,9,9,0,2,22.2222222222222,"Parks and Rec Parks and Rec-South Region- 2011 9",6,4,6.557438524302,12.557438524302,19.114877048604,25.672315572906,-0.557438524302,-7.114877048604,-13.672315572906,"2011.9","2011/09/30"
"4213","Parks and Rec","Parks and Rec-South Region-",2011,10,3,0,0,0,"Parks and Rec Parks and Rec-South Region- 2011 10",3,2,1.73205080756888,4.73205080756888,6.46410161513775,8.19615242270663,1.26794919243112,-0.464101615137754,-2.19615242270663,"2011.10","2011/10/31"
"4214","Parks and Rec","Parks and Rec-South Region-",2011,11,2,0,0,0,"Parks and Rec Parks and Rec-South Region- 2011 11",1.5,1.5,0.707106781186548,2.20710678118655,2.91421356237309,3.62132034355964,0.792893218813452,0.0857864376269049,-0.621320343559643,"2011.11","2011/11/30"
"4215","Parks and Rec","Parks and Rec-South Region-",2011,12,3,0,0,0,"Parks and Rec Parks and Rec-South Region- 2011 12",5.33333333333333,7,2.88675134594813,8.22008467928146,11.1068360252296,13.9935873711777,2.4465819873852,-0.440169358562924,-3.32692070451105,"2011.12","2011/12/31"
"4216","Parks and Rec","Parks and Rec-South Region-",2012,1,5,0,0,0,"Parks and Rec Parks and Rec-South Region- 2012 1",4.2,3,2.38746727726266,6.58746727726266,8.97493455452533,11.362401831788,1.81253272273734,-0.574934554525329,-2.96240183178799,"2012.1","2012/01/31"
"4217","Parks and Rec","Parks and Rec-South Region-",2012,2,6,0,1,16.6666666666667,"Parks and Rec Parks and Rec-South Region- 2012 2",5.5,5,4.50555213042752,10.0055521304275,14.511104260855,19.0166563912826,0.994447869572476,-3.51110426085505,-8.01665639128257,"2012.2","2012/02/29"
"4218","Parks and Rec","Parks and Rec-South Region-",2012,3,3,0,0,0,"Parks and Rec Parks and Rec-South Region- 2012 3",1,1,1,2,3,4,0,-1,-2,"2012.3","2012/03/31"
"4219","Parks and Rec","Parks and Rec-South Region-",2012,4,11,0,2,18.1818181818182,"Parks and Rec Parks and Rec-South Region- 2012 4",4.27272727272727,2,4.45176165334374,8.72448892607101,13.1762505794148,17.6280122327585,-0.17903438061647,-4.63079603396021,-9.08255768730396,"2012.4","2012/04/30"
"4220","Parks and Rec","Parks and Rec-South Region-",2012,5,11,0,2,18.1818181818182,"Parks and Rec Parks and Rec-South Region- 2012 5",5.27272727272727,5,3.63568175424938,8.90840902697665,12.544090781226,16.1797725354754,1.6370455184779,-1.99863623577148,-5.63431799002085,"2012.5","2012/05/31"
"4221","Parks and Rec","Parks and Rec-South Region-",2012,6,9,0,0,0,"Parks and Rec Parks and Rec-South Region- 2012 6",2.88888888888889,1,3.17979733805649,6.06868622694537,9.24848356500186,12.4282809030583,-0.290908449167596,-3.47070578722408,-6.65050312528057,"2012.6","2012/06/30"
"4222","Parks and Rec","Parks and Rec-South Region-",2012,7,15,0,0,0,"Parks and Rec Parks and Rec-South Region- 2012 7",5.2,6,3.0519314727375,8.25193147273751,11.303862945475,14.3557944182125,2.1480685272625,-0.90386294547501,-3.95579441821252,"2012.7","2012/07/31"
"4223","Parks and Rec","Parks and Rec-South Region-",2012,8,10,0,1,10,"Parks and Rec Parks and Rec-South Region- 2012 8",5.1,5,2.99814757623585,8.09814757623585,11.0962951524717,14.0944427287075,2.10185242376415,-0.896295152471697,-3.89444272870755,"2012.8","2012/08/31"
"4224","Parks and Rec","Parks and Rec-South Region-",2012,9,14,0,0,0,"Parks and Rec Parks and Rec-South Region- 2012 9",3.14285714285714,2,2.56776295506548,5.71062009792262,8.2783830529881,10.8461460080536,0.575094187791665,-1.99266876727381,-4.56043172233929,"2012.9","2012/09/30"
"4225","Parks and Rec","Parks and Rec-South Region-",2012,10,6,0,0,0,"Parks and Rec Parks and Rec-South Region- 2012 10",2.5,1.5,2.73861278752583,5.23861278752583,7.97722557505166,10.7158383625775,-0.238612787525831,-2.97722557505166,-5.71583836257749,"2012.10","2012/10/31"
"4226","Parks and Rec","Parks and Rec-South Region-",2012,11,8,0,1,12.5,"Parks and Rec Parks and Rec-South Region- 2012 11",7.875,3.5,12.4721117469565,20.3471117469565,32.8192234939131,45.2913352408696,-4.59711174695654,-17.0692234939131,-29.5413352408696,"2012.11","2012/11/30"
"4227","Parks and Rec","Parks and Rec-South Region-",2012,12,4,0,1,25,"Parks and Rec Parks and Rec-South Region- 2012 12",7,3,9.41629792788369,16.4162979278837,25.8325958557674,35.2488937836511,-2.41629792788369,-11.8325958557674,-21.2488937836511,"2012.12","2012/12/31"
"4228","Parks and Rec","Parks and Rec-South Region-",2013,1,3,0,2,66.6666666666667,"Parks and Rec Parks and Rec-South Region- 2013 1",50,9,76.2692598626734,126.269259862673,202.538519725347,278.80777958802,-26.2692598626734,-102.538519725347,-178.80777958802,"2013.1","2013/01/31"
"4229","Parks and Rec","Parks and Rec-South Region-",2013,2,11,0,4,36.3636363636364,"Parks and Rec Parks and Rec-South Region- 2013 2",10.7272727272727,6,8.0633852579535,18.7906579852262,26.8540432431797,34.9174285011332,2.66388746931923,-5.39949778863427,-13.4628830465878,"2013.2","2013/02/28"
"4230","Parks and Rec","Parks and Rec-South Region-",2013,3,16,0,3,18.75,"Parks and Rec Parks and Rec-South Region- 2013 3",5.6875,5,3.53494460116893,9.22244460116893,12.7573892023379,16.2923338035068,2.15255539883107,-1.38238920233785,-4.91733380350678,"2013.3","2013/03/31"
"4231","Parks and Rec","Parks and Rec-South Region-",2013,4,14,0,2,14.2857142857143,"Parks and Rec Parks and Rec-South Region- 2013 4",13.2857142857143,4.5,24.7834577938548,38.069172079569,62.8526298734238,87.6360876672786,-11.4977435081405,-36.2812013019952,-61.06465909585,"2013.4","2013/04/30"
"4232","Parks and Rec","Parks and Rec-South Region-",2013,5,27,0,8,29.6296296296296,"Parks and Rec Parks and Rec-South Region- 2013 5",8.74074074074074,4,15.2103016522775,23.9510423930183,39.1613440452958,54.3716456975733,-6.46956091153678,-21.6798625638143,-36.8901642160918,"2013.5","2013/05/31"
"4233","Parks and Rec","Parks and Rec-South Region-",2013,6,19,0,7,36.8421052631579,"Parks and Rec Parks and Rec-South Region- 2013 6",10.8947368421053,7,16.3363763724535,27.2311132145587,43.5674895870122,59.9038659594657,-5.44163953034821,-21.7780159028017,-38.1143922752552,"2013.6","2013/06/30"
"4234","Parks and Rec","Parks and Rec-South Region-",2013,7,15,0,2,13.3333333333333,"Parks and Rec Parks and Rec-South Region- 2013 7",5.53333333333333,6,4.3072474914243,9.84058082475764,14.1478283161819,18.4550758076062,1.22608584190903,-3.08116164951527,-7.38840914093958,"2013.7","2013/07/31"
"4235","Parks and Rec","Parks and Rec-South Region-",2013,8,10,0,3,30,"Parks and Rec Parks and Rec-South Region- 2013 8",5.3,4,4.29599296502631,9.59599296502631,13.8919859300526,18.1879788950789,1.00400703497369,-3.29198593005262,-7.58797889507893,"2013.8","2013/08/31"
"4236","Parks and Rec","Parks and Rec-South Region-",2013,9,12,0,3,25,"Parks and Rec Parks and Rec-South Region- 2013 9",8.41666666666667,5,11.7740726971931,20.1907393638598,31.9648120610529,43.7388847582459,-3.35740603052643,-15.1314787277195,-26.9055514249126,"2013.9","2013/09/30"
"4237","Parks and Rec","Parks and Rec-South Region-",2013,10,6,0,0,0,"Parks and Rec Parks and Rec-South Region- 2013 10",5.33333333333333,6,3.32665998663324,8.65999331996657,11.9866533065998,15.3133132932331,2.00667334670009,-1.31998663993315,-4.64664662656639,"2013.10","2013/10/31"
"4238","Parks and Rec","Parks and Rec-South Region-",2013,11,7,0,2,28.5714285714286,"Parks and Rec Parks and Rec-South Region- 2013 11",5,5,3.69684550213647,8.69684550213647,12.3936910042729,16.0905365064094,1.30315449786353,-2.39369100427294,-6.09053650640942,"2013.11","2013/11/30"
"4239","Parks and Rec","Parks and Rec-South Region-",2013,12,10,0,1,10,"Parks and Rec Parks and Rec-South Region- 2013 12",4.1,4,2.88482620312251,6.98482620312251,9.86965240624501,12.7544786093675,1.21517379687749,-1.66965240624502,-4.55447860936752,"2013.12","2013/12/31"
"4240","Parks and Rec","Parks and Rec-South Region-",2014,1,8,0,0,0,"Parks and Rec Parks and Rec-South Region- 2014 1",5.375,6,2.26384628453435,7.63884628453435,9.90269256906871,12.1665388536031,3.11115371546565,0.847307430931291,-1.41653885360306,"2014.1","2014/01/31"
"4241","Parks and Rec","Parks and Rec-South Region-",2014,2,5,0,0,0,"Parks and Rec Parks and Rec-South Region- 2014 2",4.8,5,2.04939015319192,6.84939015319192,8.89878030638384,10.9481704595758,2.75060984680808,0.70121969361616,-1.34817045957576,"2014.2","2014/02/28"
"4242","Parks and Rec","Parks and Rec-South Region-",2014,3,13,0,2,15.3846153846154,"Parks and Rec Parks and Rec-South Region- 2014 3",3.69230769230769,3,3.54458778479283,7.23689547710053,10.7814832618934,14.3260710466862,0.147719907514859,-3.39686787727798,-6.94145566207081,"2014.3","2014/03/31"
"4243","Parks and Rec","Parks and Rec-South Region-",2014,4,11,0,3,27.2727272727273,"Parks and Rec Parks and Rec-South Region- 2014 4",12.8181818181818,3,25.8991049336389,38.7172867518207,64.6163916854595,90.5154966190984,-13.080923115457,-38.9800280490959,-64.8791329827347,"2014.4","2014/04/30"
"4244","Parks and Rec","Parks and Rec-South Region-",2014,5,23,0,9,39.1304347826087,"Parks and Rec Parks and Rec-South Region- 2014 5",8.65217391304348,4,8.4240386322399,17.0762125452834,25.5002511775233,33.9242898097632,0.228135280803574,-8.19590335143633,-16.6199419836762,"2014.5","2014/05/31"
"4245","Parks and Rec","Parks and Rec-South Region-",2014,6,18,0,0,0,"Parks and Rec Parks and Rec-South Region- 2014 6",2.38888888888889,1.5,2.14582738434355,4.53471627323244,6.68054365757599,8.82637104191955,0.243061504545336,-1.90276587979822,-4.04859326414177,"2014.6","2014/06/30"
"4246","Parks and Rec","Parks and Rec-South Region-",2014,7,19,0,6,31.5789473684211,"Parks and Rec Parks and Rec-South Region- 2014 7",7.78947368421053,4,9.83519161745448,17.624665301665,27.4598569191195,37.295048536574,-2.04571793324395,-11.8809095506984,-21.7161011681529,"2014.7","2014/07/31"
"4247","Parks and Rec","Parks and Rec-South Region-",2014,8,19,0,8,42.1052631578947,"Parks and Rec Parks and Rec-South Region- 2014 8",10.6842105263158,8,10.4299389130998,21.1141494394156,31.5440883525155,41.9740272656153,0.254271613215954,-10.1756672998839,-20.6056062129837,"2014.8","2014/08/31"
"4248","Parks and Rec","Parks and Rec-South Region-",2014,9,24,0,1,4.16666666666667,"Parks and Rec Parks and Rec-South Region- 2014 9",3.25,2.5,2.69056321887864,5.94056321887864,8.63112643775729,11.3216896566359,0.559436781121356,-2.13112643775729,-4.82168965663593,"2014.9","2014/09/30"
"4249","Parks and Rec","Parks and Rec-South Region-",2014,10,9,0,2,22.2222222222222,"Parks and Rec Parks and Rec-South Region- 2014 10",8.33333333333333,4,10.4880884817015,18.8214218150348,29.3095102967364,39.7975987784379,-2.15475514836818,-12.6428436300697,-23.1309321117712,"2014.10","2014/10/31"
"4250","Parks and Rec","Parks and Rec-South Region-",2014,11,8,0,2,25,"Parks and Rec Parks and Rec-South Region- 2014 11",7.375,3,11.6978325220652,19.0728325220652,30.7706650441304,42.4684975661955,-4.32283252206518,-16.0206650441304,-27.7184975661955,"2014.11","2014/11/30"
"4251","Parks and Rec","Parks and Rec-South Region-",2014,12,5,0,3,60,"Parks and Rec Parks and Rec-South Region- 2014 12",16.2,10,21.1471038206181,37.3471038206181,58.4942076412362,79.6413114618543,-4.94710382061809,-26.0942076412362,-47.2413114618543,"2014.12","2014/12/31"
"4252","Parks and Rec","Parks and Rec-South Region-",2015,1,8,0,1,12.5,"Parks and Rec Parks and Rec-South Region- 2015 1",5.5,3.5,6.84522774326339,12.3452277432634,19.1904554865268,26.0356832297902,-1.34522774326339,-8.19045548652679,-15.0356832297902,"2015.1","2015/01/31"
"4253","Parks and Rec","Parks and Rec-South Region-",2015,2,4,0,0,0,"Parks and Rec Parks and Rec-South Region- 2015 2",5.5,6.5,2.38047614284762,7.88047614284762,10.2609522856952,12.6414284285429,3.11952385715238,0.739047714304767,-1.64142842854285,"2015.2","2015/02/28"
"4254","Parks and Rec","Parks and Rec-South Region-",2015,3,15,1,3,20,"Parks and Rec Parks and Rec-South Region- 2015 3",NA,NA,7.92963560821813,NA,NA,NA,NA,NA,NA,"2015.3","2015/03/31"
"4255","Parks and Rec","Parks and Rec-South Region-",2015,4,22,0,3,13.6363636363636,"Parks and Rec Parks and Rec-South Region- 2015 4",5.90909090909091,4.5,5.38878103460894,11.2978719436999,16.6866529783088,22.0754340129177,0.520309874481966,-4.86847116012698,-10.2572521947359,"2015.4","2015/04/30"
"4256","Parks and Rec","Parks and Rec-South Region-",2015,5,16,0,4,25,"Parks and Rec Parks and Rec-South Region- 2015 5",10.125,7,10.7695558558992,20.8945558558992,31.6641117117985,42.4336675676977,-0.644555855899227,-11.4141117117985,-22.1836675676977,"2015.5","2015/05/31"
"4257","Parks and Rec","Parks and Rec-South Region-",2015,6,26,0,5,19.2307692307692,"Parks and Rec Parks and Rec-South Region- 2015 6",12.9230769230769,7.5,11.4888574781762,24.4119344012532,35.9007918794294,47.3896493576056,1.43421944490068,-10.0546380332756,-21.5434955114518,"2015.6","2015/06/30"
"4258","Parks and Rec","Parks and Rec-South Region-",2015,7,24,0,6,25,"Parks and Rec Parks and Rec-South Region- 2015 7",11.7916666666667,6,15.8990816433355,27.6907483100022,43.5898299533378,59.4889115966733,-4.10741497666888,-20.0064966200044,-35.90557826334,"2015.7","2015/07/31"
"4259","Parks and Rec","Parks and Rec-South Region-",2015,8,27,0,4,14.8148148148148,"Parks and Rec Parks and Rec-South Region- 2015 8",13.5555555555556,4,23.661610149603,37.2171657051585,60.8787758547615,84.5403860043645,-10.1060545940474,-33.7676647436504,-57.4292748932534,"2015.8","2015/08/31"
"4260","Parks and Rec","Parks and Rec-South Region-",2015,9,31,0,6,19.3548387096774,"Parks and Rec Parks and Rec-South Region- 2015 9",13.1290322580645,5,18.5323895481827,31.6614218062472,50.1938113544299,68.7262009026126,-5.40335729011818,-23.9357468383009,-42.4681363864836,"2015.9","2015/09/30"
"4261","Parks and Rec","Parks and Rec-South Region-",2015,10,27,1,5,18.5185185185185,"Parks and Rec Parks and Rec-South Region- 2015 10",NA,NA,10.6751328581176,NA,NA,NA,NA,NA,NA,"2015.10","2015/10/31"
"4262","Parks and Rec","Parks and Rec-South Region-",2015,11,14,1,0,0,"Parks and Rec Parks and Rec-South Region- 2015 11",NA,NA,4.12310562561766,NA,NA,NA,NA,NA,NA,"2015.11","2015/11/30"
"4263","Parks and Rec","Parks and Rec-South Region-",2015,12,8,6,0,0,"Parks and Rec Parks and Rec-South Region- 2015 12",NA,NA,0,NA,NA,NA,NA,NA,NA,"2015.12","2015/12/31"
"4264","Public Works","Public Works- Sidewalks- GO Bonds",2012,3,2,0,2,100,"Public Works Public Works- Sidewalks- GO Bonds 2012 3",63,63,8.48528137423857,71.4852813742386,79.9705627484771,88.4558441227157,54.5147186257614,46.0294372515229,37.5441558772843,"2012.3","2012/03/31"
